u,g,r,i,z,redshift
19.34102,17.527520000000006,16.7343,16.49359,16.039,0.056347357000000015
20.85004,18.66326,17.67699,17.25396,16.8961,0.12342047199999998
19.24018,17.75459,16.85049,16.40922,16.05004,0.10826090640000005
20.29094,18.23295,17.11044,16.581129999999998,16.13574,0.15125038800000004
19.81559,18.09269,17.360770000000002,17.00551,16.74396,0.07431713783333334
20.65772,18.33858,17.05034,16.54364,16.21698,0.19107729999999992
18.73387,17.38939,16.59965,16.20066,15.918,0.11078408019047624
20.01573,18.07429,16.831039999999998,16.34004,15.96599,0.18021284466666665
20.15443,18.34682,17.3587,16.90653,16.58972,0.1233358493333333
20.8917,18.9837,17.81523,17.31083,16.9192,0.16460078
20.52699,18.68305,17.62099,17.18985,16.87561,0.1407181843333333
19.42749,18.14406,17.49304,17.04192,16.84345,0.11368553933333335
20.06983,18.39963,17.49157,16.96285,16.58466,0.1260004853333333
20.4639,18.64336,17.59546,17.186729999999994,16.866670000000006,0.12782611599999996
19.5393,18.42358,17.74297,17.37741,17.20737,0.12128519600000001
19.04224,17.925179999999994,17.527,17.25205,17.160220000000002,0.058016509466666664
18.91892,17.5113,16.93495,16.61257,16.39248,0.06469085600000002
19.63814,17.784570000000006,16.86771,16.45889,16.14801,0.10480692466666663
20.07825,17.95214,16.80331,16.33006,15.942479999999998,0.15345501599999997
20.45922,18.5974,17.6011,17.16846,16.80047,0.12197479933333334
20.77848,18.65225,17.40234,16.87404,16.48907,0.19036222000000008
26.50945,18.55643,17.54259,17.08146,16.697210000000002,0.13129474733333335
19.83658,18.40401,17.77835,17.44368,17.2014,0.08616000293333335
19.01362,17.15655,16.2612,15.854920000000002,15.512670000000002,0.0768914958666667
19.817,18.55199,17.85279,17.407239999999998,17.09548,0.14400821199999997
18.73536,17.5629,16.997770000000006,16.68596,16.51485,0.093739313
17.35885,15.47129,14.60977,14.197779999999998,13.84564,0.0364817416
21.90886,19.47802,18.50449,18.04417,17.60034,0.16204086000000004
18.96706,17.37673,16.543329999999994,16.115070000000006,15.77856,0.08300911150000001
24.1343,18.01592,16.94238,16.43637,16.09078,0.13042028900000002
20.52598,18.55617,17.51024,17.03516,16.668979999999998,0.13265373266666663
21.01612,19.24869,18.02188,17.47632,17.06421,0.175349638
19.33106,17.486179999999994,16.52489,16.070420000000002,15.7099,0.09265394333333331
20.13356,17.90396,16.72193,16.15571,15.69531,0.14930238000000004
20.59816,18.76696,17.668570000000006,17.1861,16.781879999999994,0.142083814
24.37435,18.49804,17.39095,16.93585,16.58195,0.14226862333333332
20.54416,18.57558,17.27538,16.74674,16.36615,0.171857604
18.12065,16.437179999999998,15.62517,15.1777,14.833,0.054113273499999996
18.35175,16.934070000000002,16.221870000000006,15.8092,15.5331,0.08532210199999996
18.75439,17.0391,16.155920000000002,15.69817,15.34296,0.07503293599999997
18.59225,17.18076,16.47939,16.12555,15.83102,0.07257084499999998
18.21065,16.86489,16.181720000000002,15.8029,15.529929999999998,0.05605199750000003
17.871879999999994,16.59478,16.066760000000002,15.77196,15.55499,0.04289714416666666
19.43113,17.71829,16.85386,16.395310000000002,16.03669,0.0782209476666667
19.12728,18.12593,17.6534,17.29172,17.17203,0.07019816300000001
20.81163,18.85814,17.75023,17.2011,16.75734,0.14482929266666664
15.31327,13.43552,12.52524,12.05793,11.65236,0.009118240040476188
23.4092,18.24762,17.36823,16.88622,16.53661,0.10180305000000002
19.64011,18.11746,17.36443,16.991310000000002,16.68573,0.10851776493333334
20.27252,18.47115,17.50858,17.09854,16.79245,0.12508935666666665
16.852120000000006,15.53151,14.800870000000002,14.35852,14.06397,0.0274864337
18.78071,17.481170000000002,16.78165,16.43277,16.15875,0.08327008
19.313,18.13309,17.63296,17.28067,17.11674,0.07777052999999999
20.11812,18.45038,17.5116,17.08174,16.7536,0.13179857066666661
20.04075,18.38945,17.48643,16.94531,16.57945,0.12617497119999999
20.15076,18.4739,17.55021,17.07359,16.74408,0.13003011066666667
19.90895,18.18164,17.05404,16.61573,16.21219,0.14212704266666662
19.29662,18.1391,17.72389,17.44154,17.36158,0.05124952499999999
20.75769,18.77397,17.50078,16.927410000000002,16.590729999999994,0.19335141214285723
19.7543,17.5339,16.31991,15.84667,15.486770000000002,0.13553962600000002
20.11067,18.28184,17.129279999999998,16.63319,16.27411,0.14642196
20.70414,18.59154,17.203110000000002,16.693170000000002,16.35225,0.18825217666666666
18.65876,17.410989999999998,16.9229,16.6045,16.47541,0.05936098453333334
19.3773,17.96333,17.08111,16.6564,16.43291,0.12129175033333332
18.86144,17.701179999999994,17.25865,16.91228,16.76267,0.07830159999999997
19.174570000000006,18.12181,17.74352,17.41248,17.33447,0.07703857293333335
17.355220000000006,15.71313,14.996379999999998,14.60859,14.379270000000002,0.03622424683333334
18.542720000000006,17.445339999999998,16.94315,16.58794,16.48072,0.05397502900000003
18.73793,16.87585,15.93084,15.45964,15.07944,0.07351282319999998
20.23928,18.35433,17.29097,16.8218,16.40302,0.12783110866666664
21.09266,18.69149,17.35825,16.80048,16.391460000000002,0.2068715433333333
19.72162,18.32179,17.87943,17.624470000000006,17.30527,0.06833923238095238
21.51881,19.08805,17.73825,17.16613,16.76361,0.2129501999999999
21.05654,19.66434,17.94833,17.3516,16.93638,0.2115048
20.16155,18.37011,17.66824,17.15755,16.9014,0.0827509599
19.9002,18.42533,17.711489999999994,17.303,16.98248,0.10480086266666663
19.42658,18.32964,17.695510000000006,17.33473,17.15397,0.13033537628571426
21.05766,19.04417,17.81888,17.27512,16.885920000000002,0.17070228000000004
19.7928,18.60467,17.23384,17.168110000000002,16.48003,0.16498075266666667
19.71232,17.73689,16.8322,16.43443,16.1026,0.099342824
18.58053,17.222279999999998,16.7265,16.40544,16.24975,0.057147442
19.00813,17.01861,15.87959,15.38267,14.97366,0.10863886600000003
20.81043,18.91599,17.8842,17.51761,17.09359,0.131581702
18.86672,16.950129999999998,15.978370000000002,15.47183,15.22575,0.075303072
19.3696,17.80898,16.875320000000002,16.3455,15.94929,0.1060067437333333
19.96829,18.362,17.50631,17.07114,16.76913,0.11593293000000003
20.53663,18.90538,17.8305,17.37209,17.00604,0.14804012000000003
19.74207,18.30756,17.43789,17.01804,16.69521,0.14152604199999994
19.24935,17.40296,16.41605,15.992820000000002,15.61971,0.09297566933333334
21.12951,18.67434,17.57537,16.96165,16.45249,0.17238075200000005
19.73305,18.38966,17.71004,17.29319,17.00475,0.11059862599999999
19.54887,18.07755,17.2574,16.80951,16.505489999999998,0.1257749113333334
20.90884,18.92045,17.7387,17.2779,16.90292,0.17237516333333328
20.55447,18.57917,17.47191,16.97034,16.51081,0.13192214400000002
17.464920000000006,16.192729999999994,15.70643,15.40577,15.17107,0.039769849866666665
19.88173,18.34881,17.60701,17.21187,16.92095,0.10809551933333333
19.86315,18.55606,17.58395,17.08469,16.747120000000002,0.17167493999999997
20.31127,18.24249,17.19098,16.749589999999998,16.367929999999998,0.1271613546666667
20.21967,18.18257,17.05419,16.59734,16.19714,0.13493390533333335
19.07649,17.74169,17.19911,16.87644,16.710420000000006,0.044938816
18.62409,16.82098,15.88145,15.40483,15.040070000000002,0.07193769200000003
20.54138,18.52694,17.322960000000002,16.81936,16.448179999999994,0.17098372800000006
19.52187,18.45376,18.11963,17.92774,17.7164,0.10402711399999998
18.93597,17.492520000000006,16.7039,16.289460000000002,15.95907,0.09686673166666664
20.1598,18.0076,16.96474,16.48866,16.12529,0.116264482
21.15258,19.16904,17.96402,17.408910000000002,16.92877,0.17011302399999997
20.24435,18.29278,17.36115,16.93349,16.58555,0.10368598533333329
19.42916,18.10099,17.28956,16.82454,16.51349,0.13314310200000004
19.56329,17.36544,16.286839999999998,15.67902,15.290920000000002,0.12713160066666668
18.93336,17.01773,16.17185,15.78157,15.4474,0.06875211233333332
18.62749,16.811529999999998,15.86575,15.421,15.0559,0.07415859600000001
18.92356,17.657529999999994,17.0333,16.5938,16.37023,0.09937499649999999
20.69829,18.64951,17.51807,17.03536,16.72888,0.15638285799999996
19.27364,18.40066,17.7827,17.39641,17.32527,0.11689133
19.15336,16.98016,15.84963,15.35086,14.98468,0.09816354399999999
19.7586,18.03251,16.972920000000002,16.49921,16.16491,0.12337237561904761
18.96889,17.69161,17.04609,16.61684,16.40439,0.07794125500000001
18.84758,17.69106,17.37451,17.09137,16.98548,0.05916520233333333
20.63577,18.78828,17.66228,17.25779,16.89294,0.15104799633333335
19.62346,18.38064,17.67954,17.33051,17.0839,0.11476824900000004
18.87201,17.17778,16.45709,16.108060000000002,15.86409,0.05975288947619047
20.59543,18.61966,17.55759,17.11439,16.74631,0.13232953866666666
18.53632,17.348770000000002,16.90675,16.58715,16.38096,0.049098808
19.22375,18.22343,17.74549,17.41391,17.30711,0.08482438899999999
19.11148,17.72879,16.90257,16.5098,16.207420000000006,0.10274465666666671
19.01054,17.4262,16.6572,16.277060000000002,15.9599,0.07966829626666667
19.68389,17.76153,16.76898,16.350270000000002,15.97775,0.11150133733333334
19.04811,17.28814,16.54117,16.153489999999998,15.96709,0.08021238899999998
19.60991,17.62602,16.50389,16.01572,15.6477,0.12035231799999999
20.88217,18.69765,17.56235,17.1119,16.74026,0.15992080000000006
18.7065,17.03183,16.23503,15.83826,15.57252,0.04798579300000001
20.22659,18.30864,17.13551,16.655720000000002,16.3017,0.16136491999999997
19.933770000000006,18.70632,17.72492,17.27192,16.94577,0.21062744000000014
20.16708,18.34526,17.38353,16.94119,16.64317,0.117637278
20.73251,18.5836,17.533920000000002,17.08604,16.72409,0.13509882300000003
19.84708,17.94867,16.86081,16.39627,16.006610000000002,0.12923310866666668
20.67004,18.79335,17.71366,17.24622,16.90559,0.13716725466666674
18.17285,17.04947,16.641560000000002,16.41829,16.41776,0.03585026340000001
19.89638,17.88524,16.81664,16.36453,15.96384,0.12728459399999997
19.36788,17.56869,16.680629999999994,16.27962,15.98613,0.06973345960952382
20.84112,19.02235,17.817429999999995,17.32254,16.9892,0.17421701599999997
18.57463,16.68492,15.82773,15.44966,15.13481,0.05324183566666668
19.94514,17.92259,16.90963,16.48285,16.10294,0.11810682600000001
19.0721,17.82649,17.41134,17.132189999999998,16.99248,0.08145188399999995
18.7051,17.33144,16.738410000000002,16.40342,16.18309,0.08534616449999997
21.67341,19.15553,17.746660000000006,17.18839,16.80947,0.22930862133333327
16.96389,15.37773,14.64012,14.24619,13.94573,0.02850145733333334
20.39124,18.68557,17.6533,17.09887,16.82443,0.17020085866666673
18.2605,17.20774,16.79591,16.60611,16.490560000000002,0.03544353006666669
19.87913,17.91818,16.93596,16.5365,16.192629999999998,0.10715966166666661
21.40253,19.40461,17.75074,17.14177,16.780160000000002,0.2546460049999999
19.98768,18.01081,16.89685,16.38945,15.95874,0.13907469566666664
21.0976,18.87212,17.628770000000006,17.12635,16.79405,0.18962622966666667
20.19386,18.43536,17.51774,17.11101,16.772679999999998,0.09054526350000001
20.33889,18.51167,17.27925,16.78327,16.415,0.17614623547619052
20.69144,18.817970000000006,17.79368,17.35905,17.01395,0.11837697080000002
19.60934,17.717,16.72459,16.302570000000006,15.94439,0.11753252599999992
19.66738,18.28337,17.69874,17.3638,17.044,0.091766812
20.25719,18.36412,17.25467,16.84994,16.51793,0.14158546666666663
20.49601,18.6995,17.67724,17.198529999999998,16.79279,0.128399433
19.67587,18.19735,17.19419,16.65384,16.2874,0.142367185
21.29226,19.14121,17.80702,17.29121,16.92451,0.1897181856666667
21.468870000000006,19.08126,17.89625,17.72851,16.9986,0.17206784900000002
18.31175,16.442,15.5634,15.11939,14.76256,0.069839708
19.80169,18.23786,17.44773,17.04966,16.82054,0.11285750399999998
20.24013,18.18154,17.12539,16.682579999999998,16.30929,0.13096479466666666
20.62123,18.89157,17.684,17.13944,16.73106,0.17899282166666666
20.03585,18.7017,17.71021,17.1614,16.84261,0.17352277200000008
20.61418,18.3796,17.1838,16.67106,16.24992,0.17710550000000005
16.88074,14.92446,14.043829999999998,13.613270000000002,13.25426,0.025016855666666674
20.57193,18.52746,17.48902,17.053320000000006,16.64752,0.12172149033333335
20.52002,18.72848,17.64501,17.187279999999998,16.827,0.1444555086666667
19.44916,18.28207,17.554170000000006,17.13194,16.84786,0.14853388066666673
20.2804,18.69216,17.52339,17.034860000000002,16.70285,0.19255045399999993
16.87124,15.61405,14.98272,14.56879,14.32743,0.031508227400000005
20.26955,18.23143,17.14001,16.65622,16.28721,0.1360745933333334
19.63469,17.74235,16.77242,16.2628,15.79786,0.101871651
20.83342,18.62681,17.39114,16.82559,16.4002,0.17792327133333333
20.06727,18.19406,17.17367,16.73881,16.36486,0.12171164266666666
19.78323,17.69148,16.60878,16.12881,15.723120000000002,0.11722156133333339
20.6324,18.60266,17.41805,16.92974,16.58304,0.16446464000000002
19.12203,17.23143,16.35605,15.94514,15.60448,0.06566904683333336
19.10165,17.30714,16.369510000000002,15.93099,15.56397,0.08693867333333333
19.32005,18.03416,17.64525,17.37053,17.337670000000006,0.06232009688095241
19.52993,17.56138,16.87049,16.184,15.9376,0.07521689559999999
19.54227,18.32208,17.78889,17.38482,17.20636,0.09579595400000002
21.07733,18.85872,17.53013,17.01516,16.65719,0.19475191166666672
20.15602,18.28813,17.31416,16.89226,16.587329999999998,0.11109703666666666
20.10976,18.49699,17.585160000000002,17.07546,16.70234,0.13628018933333327
20.45069,18.80003,17.75763,17.29651,16.928420000000006,0.15869824466666665
21.26612,19.1061,17.81128,17.35243,17.037470000000006,0.1696094293333334
19.4192,17.78418,16.96721,16.59329,16.307000000000002,0.08331388850000002
20.46051,18.60668,16.9021,16.29051,15.88194,0.17182299466666662
20.043,18.31771,17.34189,16.96886,16.68436,0.12095298966666668
19.91209,18.31532,17.35674,16.96505,16.60911,0.12767567000000002
19.10544,17.94077,17.52255,17.26519,17.08784,0.07161270166666664
19.37074,17.84599,17.02273,16.56448,16.25393,0.12424625179999994
21.30865,19.20076,17.93764,17.42976,17.11202,0.16861106000000006
17.23507,15.17588,14.21441,13.75862,13.415770000000002,0.04961937299999999
21.05737,19.10351,17.81186,17.26059,16.95731,0.19513576133333338
19.63395,17.6367,16.541520000000002,16.118,15.69061,0.127146527
19.48804,18.48261,17.802870000000006,17.46199,17.30925,0.15237313399999997
18.78873,17.6221,17.17323,16.867079999999998,16.66836,0.056912429999999986
18.9907,17.04632,15.9902,15.5657,15.19754,0.10724395914285723
19.23012,18.06461,17.715220000000006,17.44344,17.24175,0.05312077966666667
19.57722,18.05164,17.375420000000002,16.9566,16.64951,0.08655645909999997
18.4126,16.52526,15.66147,15.235,14.91421,0.06146405533333335
20.20701,18.80371,17.74329,17.22831,16.839489999999998,0.18094777599999998
19.84551,17.92703,16.85699,16.42152,16.100720000000006,0.12355592866666669
19.80711,18.02334,17.18944,16.74158,16.42296,0.08084383733333332
19.71569,18.16449,17.32659,16.886029999999998,16.56492,0.11917532533333329
20.10338,18.16967,17.18631,16.75848,16.39282,0.11181724900000002
19.2427,17.37186,16.50589,16.09499,15.80365,0.06209922900000002
20.85052,18.92384,17.75401,17.277070000000002,16.9505,0.1717070033333333
18.67297,16.9385,16.15873,15.7855,15.49191,0.05244279600000002
18.87926,17.52583,16.8864,16.585810000000002,16.23566,0.08574372440000001
19.35175,17.61091,16.81755,16.41302,16.14946,0.06086856726666668
18.94823,17.79541,17.30729,16.96442,16.81532,0.07831265639999999
18.1838,16.982779999999998,16.525370000000002,16.2408,15.989679999999998,0.03800590991666666
20.4141,18.40234,17.42813,17.00356,16.67197,0.11097307286666672
19.38923,17.51099,16.61577,16.2001,15.85164,0.07842792799999998
20.01727,18.05927,17.20194,16.78153,16.51717,0.07534392939999998
20.3374,18.57887,17.69978,17.221239999999998,16.90632,0.12569423533333335
19.44627,17.97423,17.21276,16.7311,16.40655,0.09318384939999999
18.01122,16.03357,15.057529999999998,14.597970000000002,14.21463,0.06764895566666668
19.1482,17.3898,16.4866,16.0799,15.762670000000002,0.07211754453333334
21.08694,19.09247,17.95919,17.519920000000006,17.152739999999998,0.15243409999999996
20.58255,18.6412,17.564239999999998,17.06896,16.70141,0.13690041866666658
18.65577,17.23976,16.53185,16.15254,15.89257,0.07744695343333334
20.21679,18.29055,17.30724,16.783739999999998,16.385189999999998,0.10626139271428567
20.09839,18.78029,17.59593,17.10776,16.75355,0.20234076600000006
20.18726,18.3149,17.31652,16.88976,16.48641,0.11589358049999995
20.39111,18.39959,17.21296,16.74243,16.39951,0.15996873700000003
17.06554,15.47806,14.68843,14.2717,14.12991,0.029059170600000007
19.88251,18.586920000000006,17.79446,17.35589,17.05823,0.1480145842
19.31815,18.06017,17.58761,17.30632,17.16509,0.06440806983333333
17.84761,16.46921,15.85433,15.48235,15.25077,0.05091092183333334
19.88289,18.26906,17.233610000000002,16.786170000000002,16.42807,0.13944538299999995
20.2405,18.50566,16.71874,16.358439999999998,15.79779,0.20321113000000002
20.35334,18.27715,17.159760000000002,16.71136,16.34004,0.147921686
20.3313,18.578570000000006,17.55924,17.11599,16.7581,0.14214608633333334
20.19675,18.27125,17.31876,16.8976,16.57904,0.09832085560000003
24.64213,20.92482,21.04532,19.73582,20.49155,0.14735718200000003
19.58208,18.11266,17.30122,16.89625,16.632279999999998,0.11686628966666668
20.17927,18.16269,17.23201,16.81746,16.45251,0.10922064266666669
17.69794,16.1983,15.49693,15.14221,14.90612,0.052035225
19.28481,18.22574,17.671210000000006,17.29039,17.184479999999994,0.09875956560000003
18.9322,17.71206,17.09062,16.65544,16.38118,0.1034906985
20.234,18.45075,17.59969,17.21716,16.90878,0.0851628352
20.45348,18.68592,17.560389999999998,16.99447,16.605220000000006,0.17409907866666663
19.78174,18.09089,17.05095,16.489810000000002,16.06672,0.12998452900000004
20.10589,18.45104,17.5222,17.09021,16.6289,0.12988508933333334
18.73954,17.42819,16.93368,16.63644,16.46808,0.05309173400000001
20.11786,18.48366,17.40288,16.9588,16.56632,0.13949427200000003
19.9502,18.31114,17.32106,16.8266,16.47493,0.12511234349999997
19.43126,18.11257,17.41092,17.07153,16.85205,0.10186534016666672
17.63702,15.6913,14.79008,14.354,13.97027,0.0671587428333333
19.425,17.655260000000006,16.74319,16.21538,15.86251,0.10122567400000002
20.82558,18.45887,17.2525,16.78783,16.41317,0.16702163600000006
19.61325,18.15641,17.393829999999998,16.984939999999998,16.68689,0.10509733600000003
19.14152,17.61054,17.06922,16.69965,16.401510000000002,0.07675070466666666
19.59972,17.83207,16.93081,16.48987,16.15005,0.08907368399999997
18.88521,17.006610000000002,16.15533,15.75124,15.42504,0.07025966633333336
20.39009,18.381870000000006,17.438860000000002,17.047,16.65411,0.10011230546666669
18.48929,17.14136,16.706220000000002,16.45296,16.28949,0.04659085166666666
19.75356,17.88063,16.86386,16.38845,15.98477,0.11503766399999997
19.70915,17.786720000000006,16.93006,16.521320000000006,16.22044,0.06804910866666666
20.80728,18.747,17.69193,17.24168,16.88658,0.12593826633333333
18.40418,16.36186,15.344120000000002,14.86798,14.447920000000002,0.05307417500000001
20.0184,17.773039999999995,16.70145,16.19268,15.80891,0.12339610000000001
20.27851,18.45474,17.417089999999998,16.884079999999994,16.44233,0.12524062133333336
19.74314,18.02585,17.148310000000002,16.677670000000006,16.368679999999998,0.0868219023333333
18.23997,16.53814,15.72252,15.27076,14.94345,0.05927161399999997
19.9,18.20769,17.62813,17.313129999999994,17.11244,0.07951898806666666
19.28381,17.47435,16.56029,16.10524,15.74642,0.06813350040000002
20.12576,18.63358,17.80452,17.31646,17.002110000000002,0.11373658866666667
18.50157,17.24823,16.486629999999998,16.08084,15.80524,0.09697886800000001
19.53732,18.18184,17.6409,17.257929999999998,17.14474,0.09404475799999998
20.85717,18.87973,17.71402,17.21986,16.80817,0.15181989271428575
20.12645,17.94192,16.83145,16.36626,16.0304,0.1384792846666667
18.50234,16.57235,15.65032,15.2188,14.9045,0.05711924833333331
20.19337,18.23467,17.3601,16.94406,16.62341,0.0838042758666667
18.94099,17.907020000000006,17.40129,17.05574,16.928520000000002,0.10183709199999998
18.877,17.82002,17.51483,17.172829999999998,17.06179,0.059364041
18.39602,16.59026,15.62277,15.14436,14.73342,0.07249086683333335
18.50409,16.73013,15.87025,15.43526,15.07163,0.052109411999999994
18.39155,16.459979999999998,15.614629999999998,15.2186,14.92475,0.061435362
20.378120000000006,18.31589,17.310760000000002,16.86486,16.57391,0.12695616199999996
20.37189,18.31915,17.11927,16.64869,16.278029999999998,0.16931331933333332
21.76007,19.01154,17.60527,17.0816,16.714000000000002,0.21725442
20.62256,18.78539,17.68882,17.16534,16.70445,0.14592253133333333
20.12862,18.14385,17.01865,16.562279999999998,16.30799,0.14266645976190478
19.70921,18.39825,17.59122,17.16808,16.91626,0.14208860199999995
20.20692,18.56883,17.74464,17.32749,17.02808,0.10660296599999997
19.28361,18.02625,17.41131,16.925620000000002,16.644679999999994,0.12130624400000002
17.9869,16.8085,16.26324,15.9765,15.71694,0.04311017400000001
20.05463,18.14635,17.19046,16.713620000000002,16.313270000000006,0.102727571
18.85861,17.47824,16.81539,16.48913,16.428729999999998,0.08271493166666666
19.10869,17.4189,16.6251,16.26755,15.96118,0.06508455910000004
19.42039,17.893629999999995,17.08719,16.676460000000002,16.34346,0.10827040366666667
18.92495,17.63211,16.79099,16.33397,16.0844,0.12358892933333326
18.36164,17.16858,16.65579,16.28354,16.071720000000006,0.04351851593333334
18.90213,17.09786,16.1877,15.72649,15.40232,0.07721379049999999
21.8083,20.42653,19.11343,18.61185,17.99674,0.165296532
20.40297,18.50053,17.3063,16.83843,16.4689,0.16565929680952382
21.3187,18.96918,17.50713,16.95213,16.55861,0.2320889740000001
19.56608,18.24287,17.50225,17.099429999999998,16.86605,0.12261551266666666
21.4562,19.02728,17.533079999999998,16.97693,16.62463,0.23167002833333328
20.11148,18.336270000000006,17.27978,16.751839999999998,16.37968,0.14238463733333329
19.37938,17.96419,17.32969,16.992829999999998,16.80011,0.07176463166666666
21.40339,19.08584,17.51804,16.9247,16.56833,0.22881255999999997
20.4592,18.78254,17.87667,17.41256,17.12714,0.12550008833333337
19.79402,18.11366,17.20849,16.798460000000002,16.5101,0.09924031753333332
19.99083,18.27035,17.33685,16.90546,16.54888,0.11484274266666664
19.49351,17.97281,17.12187,16.66692,16.35161,0.10156653000000004
19.74965,17.8426,16.7493,16.27073,15.91478,0.12280731799999998
20.21601,18.41386,17.22449,16.711920000000006,16.36149,0.17237725266666665
20.25202,18.35207,17.376829999999998,16.90556,16.52245,0.12051141700000002
19.14748,18.03794,17.47806,17.117279999999994,16.94503,0.09687105399999997
20.40274,18.51102,17.48377,16.98517,16.6333,0.12652704933333334
19.82158,17.7585,16.7196,16.33558,15.958429999999998,0.11488940066666667
20.28391,17.96945,16.812170000000002,16.32628,15.95371,0.158678462
19.68261,17.984070000000006,17.11693,16.70532,16.38326,0.07529535263333335
19.32019,17.526139999999998,16.61962,16.13223,15.76626,0.0936088933333333
20.05241,18.16289,17.31945,16.9031,16.5804,0.07711800600000003
20.90752,18.7205,17.23863,16.702460000000002,16.36739,0.23733273166666666
19.77301,18.65872,17.86259,17.47099,17.20271,0.17509369000000002
19.40096,18.0041,17.32551,16.8398,16.61494,0.10823157800000002
20.11834,18.62354,17.81016,17.347839999999998,17.04472,0.10735211166666671
20.3551,18.6222,17.663529999999994,17.4157,17.06857,0.10277881785714289
19.42587,18.08401,17.4132,17.00672,16.8621,0.08635830333333334
19.99053,18.5411,17.5646,17.10885,16.83471,0.142720124
20.01859,18.53986,17.82871,17.4745,17.37752,0.08631124699999998
19.87456,18.36413,17.381079999999994,16.93318,16.63193,0.16405139200000002
19.84486,18.34418,17.41641,16.94549,16.62376,0.15812699400000008
19.26181,18.02821,17.24836,16.85608,16.60274,0.129818068
20.11938,18.44903,17.67715,17.31341,17.06221,0.08552671789999998
20.46118,18.63529,17.79897,17.36778,17.08171,0.0852537214
19.37491,18.02425,17.37375,17.05581,16.80924,0.0724670792
20.83885,18.8264,17.777929999999994,17.33644,16.97439,0.1347507686666666
18.39756,16.53813,15.68856,15.23084,14.96347,0.06419749400000002
19.7331,17.803729999999995,16.81829,16.31941,15.91848,0.10039420466666658
19.75381,18.33197,17.32787,16.83372,16.53845,0.14443403066666666
21.18564,19.28805,17.822029999999994,17.28366,16.96951,0.21491893500000003
19.09451,17.67679,16.947979999999998,16.55433,16.266939999999998,0.09971488699999996
20.10463,18.20757,17.229860000000002,16.75777,16.34304,0.11186498199999997
18.02909,17.02753,16.65655,16.37518,16.195510000000002,0.047370343399999994
20.88451,18.97878,17.84473,17.30118,16.88941,0.15938710666666667
19.39879,17.44337,16.49286,16.06919,15.71111,0.07450557533333334
20.70458,19.16693,17.83383,17.32457,16.93376,0.180214168
19.8586,17.902420000000006,16.935010000000002,16.483520000000002,16.12627,0.09898261683333334
18.55845,17.444029999999998,16.97165,16.68618,16.49325,0.04786714800000001
20.46527,18.53332,17.51008,17.06406,16.6796,0.12592011666666664
18.81968,16.65292,15.58257,15.09932,14.74027,0.08511838866666667
19.13479,17.71097,16.95127,16.52236,16.21511,0.08742390299999998
19.30667,17.42231,16.502010000000002,16.045279999999998,15.65199,0.09054403966666667
19.96176,18.31874,17.45332,17.01614,16.7227,0.089504157
18.98475,17.83879,17.60214,17.36266,17.36736,0.05857443633333331
18.40845,17.19024,16.8102,16.54457,16.366020000000002,0.04430779993333332
20.19613,18.26424,17.33241,16.90671,16.601110000000002,0.09917118900000002
19.66771,18.42208,17.79346,17.46186,17.21092,0.097697736
20.14874,18.35181,17.3821,16.98043,16.66712,0.111919102
19.65451,18.51968,17.67993,17.25991,17.10756,0.16450477
20.60661,19.18804,18.19351,17.79029,17.33575,0.15333656316666672
20.35174,18.45587,17.316779999999998,16.806729999999998,16.4501,0.15736077180952374
19.45299,18.04687,17.04974,16.61019,16.265079999999998,0.13804822800000002
20.06687,18.02374,16.72718,16.225170000000002,15.8777,0.162989936
18.34255,16.98776,16.43186,16.05559,15.90899,0.05613774826666667
18.44675,17.05818,16.70895,16.53671,16.80997,0.040394200333333324
18.79659,17.82147,17.49473,17.26409,17.20174,0.047598306333333326
20.21798,18.56883,17.49563,17.05837,16.72392,0.15175485333333333
19.09091,18.048070000000006,17.62169,17.352220000000006,17.13087,0.06395843633333333
19.62632,18.43075,17.63887,17.20587,16.974420000000002,0.13942587399999992
18.39726,17.4839,17.1183,16.93458,16.84274,0.04801769033333334
20.23173,18.346870000000006,17.516029999999994,17.07333,16.781779999999998,0.10017926400000002
20.47041,18.48503,17.50323,17.05256,16.72907,0.11780816366666665
18.11859,17.04804,16.584989999999998,16.31916,16.24548,0.035593277733333345
19.38312,17.60876,16.70818,16.30001,15.98042,0.07770360046666669
20.71316,18.62018,17.50721,17.04935,16.621979999999994,0.138793577
19.42295,17.596510000000006,16.755470000000006,16.322779999999998,16.04036,0.062359541266666714
17.97184,16.31725,15.49794,15.088920000000002,14.77888,0.05479240599999998
20.30308,18.36581,17.25374,16.79721,16.40748,0.14304324199999996
19.6793,17.89461,16.80688,16.36606,16.00512,0.13966099899999995
19.65659,17.9939,17.17754,16.81798,16.534329999999994,0.07969833466666668
20.35884,18.4553,17.53951,17.149079999999998,16.79982,0.10352648533333333
17.44829,15.73293,14.9923,14.65613,14.39005,0.03849159166666667
19.18329,17.98323,17.382839999999998,17.00967,16.809720000000002,0.08647505240000002
19.94508,18.48635,17.61048,17.17908,16.91456,0.11058573968571427
21.20411,19.03248,17.735229999999994,17.25694,16.969720000000002,0.1829807366666667
19.21992,17.46976,16.60444,16.18062,15.84222,0.06885580866666666
20.17417,18.55259,17.63404,17.18146,16.8076,0.12976269100000004
19.69556,17.74287,16.60709,16.134870000000006,15.79346,0.14908536500000008
19.80634,18.47553,17.61758,17.1837,16.90231,0.14271527699999992
21.34616,19.23958,17.644779999999994,17.03745,16.74694,0.26455256000000005
